"","X","PermitNum","PermitClass","BLA","Age","PermitClassMapped","PermitTypeMapped","PermitTypeDesc","Description","HousingUnits","HousingUnitsRemoved","HousingUnitsAdded","EstProjectCost","AppliedDate","IssuedDate","ExpiresDate","CompletedDate","StatusCurrent","OriginalAddress1","OriginalCity","OriginalState","OriginalZip","ContractorCompanyName","Link","Latitude","Longitude","Location1","Where.on.your.property.are.you.working..","Choose.the.Primary.Property.Use.","Project.Value.","Review.Level.","Application.Completed.Date.","Permit.Issued.Date.","Inspections.Completed.Date.","Certificate.of.Occupancy.Issued.Date.","Intake.Value..New.","Intake.Value..Alteration.","Total.Intake.Value.","Issue.Value..New.","Issue.Value..Alteration.","Total.Issued.Value.","What.building.code.was.used.for.your.design..","Specific.Building.Code.","Action.Type.","Number.of.Proposed.Building.Stories.","Number.of.Proposed.Below.Grade.Building.Stories.","Number.of.Mezzanines.","Will.you.change.the.building.use.or.occupancy..","Does.your.project.qualify.for.our.Priority.Green.Incentive.program..","Is.a.certificate.of.occupancy.required..","Land.Disturbing.Activity.","Are.you.doing.more.than.2.000.square.feet.of.earth.disturbance...","Number.of.Curb.Cuts.for.This.Permit.","Units.Occupancy.","Waste.Diversion.Plan.Required.","Are.Emergency.Systems.Required.for.this.Project..","Does.your.project.include.an.HVAC.mechanical.system..","Reuse.Existing.Side.Sewer.System.","Is.this.a.substantial.alteration..","Number.of.Existing.Building.Stories.","Number.of.Existing.Below.Grade.Building.Stories.","Sprinklers.Meet.NFPA.13.","Is.work.in.the.right.of.way..street.or.alley..required..","Total.Revision.Value.","Are.you.changing.the.envelope..","Is.this.a.high.rise..","Main.Existing.Use.of.Building.","Existing.Occupancy.","Will.your.application.include.a.new.standard.plan..","Will.your.project.have.ground.disturbance..","Sprinklers.Meet.NFPA.13R.","Partial.Fire.Protection.System.","Fire.Alarm.","Other.Fire.Protection.System.","Is.any.portion.of.the.building.semi.heated.or.unheated..","Compliance.Category.","Is.there.a.commercial.kitchen.hood.exhaust.system..","Is.there.a.fume.hood..","Is.there.a.spray.paint.booth..","Describe.any.other.mechanical.systems.to.be.installed.as.part.of.this.project..","Compliance.Path.","AFUE.Efficiency..percentage..","HSPF.Efficiency..percentage..","Heating.Fuel.Type.Proposed..Residential.","Request.Type.","Hansen.APNO.","Hansen.APKEY.","Survey.Submittal.Required..","Soils.Report.Required..","Wetlands.Report.Required.","ECA.Review.Required..","Riparian.Wetland.Buffer..square.feet..","Steep.Slope.Area.Buffer..square.feet..","Sequencing.Required.","What.is.the.amount.of.ground.disturbance..","I..the.owner.or.owner.s.authorized.representative.of.the.property.referenced.in.this.submission..give.the.City.of.Seattle.Department.of.Planning.and.Development.permission.to.conduct.a.Pre.Application.Site.Visit..I.agree.that..1..electronic.filing.constitutes.an.authorizing.signature..2..I.will.inform.all.tenants.of.the.site.visit.prior.to.the.inspection.being.conducted..and.3..if.conditions.such.as.uncontrolled.dogs.or.uncooperative.tenants.hinder.the.inspector.s.ability.to.conduct.the.site.visit..the.site.visit.will.not.occur.and.the.site.visit.fee.may.be.forfeited...","Type.of.Demolition.","Is.this.the.first.time.this.area.is.being.improved.or.built.out.since.the.building.was.completed..","Total.Area.of.Work..square.feet..","Actual.Construction.Value."
"421",12644,"6761280-DM",NA,1,NA,NA,"Demolition","",NA,1,1,3,NA,"",NA,"",NA,"Additional Info Requested","2636 NW 64th ST","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6761280-DM",47.67541137,-122.39179612,"2636 NW 64th ST
(47.67541137, -122.39179612)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"422",12701,"6746795-DM",NA,1,NA,NA,"Demolition","",NA,1,1,8,NA,"",NA,"",NA,"Additional Info Requested","1407 TAYLOR AVE N","SEATTLE","WA",98109,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6746795-DM",47.63165592,-122.34662004,"1407 TAYLOR AVE N
SEATTLE, WA 98109
(47.63165592, -122.34662004)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"423",12840,"6736667-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Scheduled","4117 38TH AVE SW","SEATTLE","WA",98126,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6736667-CN",47.56592831,-122.38047771,"4117 38TH AVE SW
SEATTLE, WA 98126
(47.56592831, -122.38047771)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"424",12871,"6737560-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Corrections Required","7337 19TH AVE NE","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6737560-CN",47.6823246,-122.30813981,"7337 19TH AVE NE
SEATTLE, WA 98115
(47.6823246, -122.30813981)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"425",12925,"6722680-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-02-01",NA,"Issued","3317 WEST LAURELHURST DR NE","SEATTLE","WA",98105,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6722680-CN",47.65262191,-122.27868496,"3317 WEST LAURELHURST DR NE
SEATTLE, WA 98105
(47.65262191, -122.27868496)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"426",12948,"6309308-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"2016-05-24",NA,"Completed","5419 RENTON AVE S","SEATTLE","WA",98118,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6309308-CN",47.55290153,-122.2860573,"5419 RENTON AVE S
SEATTLE, WA 98118
(47.55290153, -122.2860573)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"427",12958,"6644352-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-02-10",NA,"Completed","2566 43RD AVE W","SEATTLE","WA",98199,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6644352-CN",47.64305359,-122.41230369,"2566 43RD AVE W
SEATTLE, WA 98199
(47.64305359, -122.41230369)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"428",13005,"6755214-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Additional Info Requested","1433 35TH AVE S","SEATTLE","WA",98144,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6755214-CN",47.58887814,-122.28839706,"1433 35TH AVE S
SEATTLE, WA 98144
(47.58887814, -122.28839706)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"429",13030,"6725513-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-11-02",NA,"Completed","3922 DENSMORE AVE N","SEATTLE","WA",98103,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6725513-CN",47.65503015,-122.33714695,"3922 DENSMORE AVE N
SEATTLE, WA 98103
(47.65503015, -122.33714695)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"430",13086,"6699409-DM",NA,1,NA,NA,"Demolition","",NA,1,1,5,NA,"",NA,"",NA,"Closed","1420 24th AVE","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6699409-DM",47.61365881,-122.30113141,"1420 24th AVE
(47.61365881, -122.30113141)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"431",13109,"6740124-CN",NA,1,NA,NA,"Building","",NA,1,1,4,NA,"",NA,"",NA,"Application Completed","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6740124-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"432",13115,"6708154-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-07-17",NA,"Completed","3016 12TH AVE W","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6708154-CN",47.64740674,-122.37227587,"3016 12TH AVE W
(47.64740674, -122.37227587)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"433",13121,"6706816-CN",NA,1,NA,NA,"Building","",NA,1,1,1,NA,"",NA,"",NA,"Additional Info Requested","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6706816-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"434",13135,"6705258-DM",NA,1,NA,NA,"Demolition","",NA,1,1,1,NA,"",NA,"",NA,"Closed","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6705258-DM",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"435",13143,"6708373-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Additional Info Requested","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6708373-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"436",13145,"6719894-CN",NA,1,NA,NA,"Building","",NA,2,2,50,NA,"",NA,"",NA,"Withdrawn","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6719894-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"437",13151,"6735742-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Withdrawn","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6735742-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"438",13163,"6731984-CN",NA,1,NA,NA,"Building","",NA,1,1,4,NA,"",NA,"",NA,"Application Completed","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6731984-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"439",13178,"6721747-DM",NA,1,NA,NA,"Demolition","",NA,1,1,1,NA,"",NA,"",NA,"Additional Info Requested","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721747-DM",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"440",13202,"6752932-DM",NA,1,NA,NA,"Demolition","",NA,1,1,4,NA,"",NA,"",NA,"Withdrawn","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6752932-DM",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"441",13204,"6708750-CN",NA,1,NA,NA,"Building","",NA,1,1,2,NA,"",NA,"",NA,"Additional Info Requested","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6708750-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"442",13215,"6762901-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Withdrawn","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6762901-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"443",13223,"6695903-CN",NA,1,NA,NA,"Building","",NA,2,0,0,NA,"",NA,"",NA,"Withdrawn","4034 Dayton AVE N","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6695903-CN",47.65643269,-122.35233635,"4034 Dayton AVE N
(47.65643269, -122.35233635)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"444",13237,"6711941-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Scheduled","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6711941-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"445",13250,"6708810-CN",NA,1,NA,NA,"Building","",NA,1,1,6,NA,"",NA,"",NA,"Additional Info Requested","4729 32nd AVE S","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6708810-CN",47.55988388,-122.29177764,"4729 32nd AVE S
(47.55988388, -122.29177764)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"446",13253,"6753943-DM",NA,1,NA,NA,"Demolition","",NA,1,1,0,NA,"",NA,"",NA,"Withdrawn","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6753943-DM",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"447",13274,"6699401-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Corrections Required","","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6699401-CN",NA,NA,"","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"448",13298,"6653411-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-02-22",NA,"Issued","213 NW 105TH ST","SEATTLE","WA",98177,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6653411-CN",47.7048855,-122.35997793,"213 NW 105TH ST
SEATTLE, WA 98177
(47.7048855, -122.35997793)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"449",13358,"6758364-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-05-13",NA,"Issued","8209 ASHWORTH AVE N","SEATTLE","WA",98103,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6758364-CN",47.68906552,-122.33940563,"8209 ASHWORTH AVE N
SEATTLE, WA 98103
(47.68906552, -122.33940563)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"450",13361,"6737939-DM",NA,1,NA,NA,"Demolition","",NA,4,4,5,NA,"",NA,"",NA,"Scheduled and Submitted","8350 13th AVE NW","","",NA,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6737939-DM",47.6901992,-122.37242656,"8350 13th AVE NW
(47.6901992, -122.37242656)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"451",13380,"6691612-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Additional Info Requested","2623 E PIKE ST","SEATTLE","WA",98122,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6691612-CN",47.61397638,-122.29776873,"2623 E PIKE ST
SEATTLE, WA 98122
(47.61397638, -122.29776873)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"452",13416,"6619665-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-06-05",NA,"Issued","2539 NE 98TH ST","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6619665-CN",47.69997332,-122.29987111,"2539 NE 98TH ST
SEATTLE, WA 98115
(47.69997332, -122.29987111)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"453",13442,"6681237-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Corrections Required","8330 10TH AVE NW","SEATTLE","WA",98117,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6681237-CN",47.68975883,-122.36908431,"8330 10TH AVE NW
SEATTLE, WA 98117
(47.68975883, -122.36908431)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"454",13486,"6684406-CN",NA,1,NA,NA,"Building","",NA,1,1,3,NA,"",NA,"2020-12-26",NA,"Issued","6511 ELLIS AVE S","SEATTLE","WA",98108,"DWELL DEVELOPMENT","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6684406-CN",47.5444508,-122.31904175,"6511 ELLIS AVE S
SEATTLE, WA 98108
(47.5444508, -122.31904175)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"455",13516,"6684307-CN",NA,1,NA,NA,"Building","",NA,2,0,0,NA,"",NA,"2020-09-15",NA,"Issued","1120 24TH AVE E","SEATTLE","WA",98112,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6684307-CN",47.62998512,-122.30128439,"1120 24TH AVE E
SEATTLE, WA 98112
(47.62998512, -122.30128439)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"456",13542,"6721895-DM",NA,1,NA,NA,"Demolition","",NA,1,1,4,NA,"",NA,"2021-07-02",NA,"Issued","130 26TH AVE E","SEATTLE","WA",98112,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721895-DM",47.61984347,-122.29833051,"130 26TH AVE E
SEATTLE, WA 98112
(47.61984347, -122.29833051)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"457",13567,"6683154-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Withdrawn","9034 VIEW AVE NW","SEATTLE","WA",98117,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6683154-CN",47.69503567,-122.40101199,"9034 VIEW AVE NW
SEATTLE, WA 98117
(47.69503567, -122.40101199)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"458",13662,"6617956-CN",NA,1,NA,NA,"Building","",NA,1,1,2,NA,"",NA,"2020-11-28",NA,"Reviews Completed","1400 NE 120TH ST","SEATTLE","WA",98125,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6617956-CN",47.71596041,-122.3136624,"1400 NE 120TH ST
SEATTLE, WA 98125
(47.71596041, -122.3136624)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"459",13673,"6744731-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"",NA,"Reviews In Process","1920 E CALHOUN ST","SEATTLE","WA",98112,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6744731-CN",47.64120307,-122.30635624,"1920 E CALHOUN ST
SEATTLE, WA 98112
(47.64120307, -122.30635624)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"460",13697,"6739895-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2021-04-01",NA,"Issued","1639 N 55TH ST","SEATTLE","WA",98103,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6739895-CN",47.66850274,-122.33663136,"1639 N 55TH ST
SEATTLE, WA 98103
(47.66850274, -122.33663136)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"461",13698,"6759272-CN",NA,1,NA,NA,"Building","",NA,1,0,1,NA,"",NA,"",NA,"Scheduled","2406 NE 60TH ST","SEATTLE","WA",98115,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6759272-CN",47.67231696,-122.3013349,"2406 NE 60TH ST
SEATTLE, WA 98115
(47.67231696, -122.3013349)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
"462",13790,"6713818-CN",NA,1,NA,NA,"Building","",NA,1,0,0,NA,"",NA,"2020-08-22",NA,"Issued","3115 22ND AVE S","SEATTLE","WA",98144,"","https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6713818-CN",47.57542771,-122.30464286,"3115 22ND AVE S
SEATTLE, WA 98144
(47.57542771, -122.30464286)","","",NA,"","","","","",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","","","","","","","","","","","","","",NA,NA,"","",NA,NA,"","","","",NA,NA,"","","","","",NA,NA
